id,student_id,drive_id,readiness_score,skill_gaps,plan,created_at
786,69,5,76.9,"AWS,C++,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript.",2026-08-11T20:58:27.444825
787,71,5,80.1,"AWS,C++,Git,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript.",2026-08-06T06:58:27.444833
788,72,5,67.75,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-08T20:58:27.444839
789,78,5,87.13,"C++,Git,Java,JavaScript,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,Java,JavaScript,Node.js.",2026-08-17T01:58:27.444845
790,79,5,68.6,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-02T10:58:27.444849
791,85,5,67.7,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-18T01:58:27.444854
792,86,5,79.35,"Git,Java,JavaScript,Node.js","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,Java,JavaScript,Node.js.",2026-08-15T07:58:27.444860
793,88,5,72.85,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-17T19:58:27.444865
794,91,5,77.02,"AWS,C++,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript.",2026-08-12T08:58:27.444871
795,94,5,86.6,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-15T14:58:27.444877
796,95,5,73.45,"AWS,C++,Git,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript,Node.js.",2026-08-08T20:58:27.444883
797,97,5,72.2,"AWS,Git,Java","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java.",2026-08-08T02:58:27.444887
798,98,5,77.65,"AWS,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript,Node.js.",2026-08-15T00:58:27.444946
799,102,5,75.95,"AWS,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript,Node.js.",2026-08-02T05:58:27.445020
800,103,5,65.5,"AWS,C++,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript.",2026-08-11T02:58:27.445027
801,104,5,78.65,"AWS,C++,Git,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,Node.js.",2026-08-01T10:58:27.445032
802,106,5,78.75,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-07-31T17:58:27.445103
803,110,5,79.45,"AWS,C++,Git,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,Node.js.",2026-08-10T21:58:27.445114
804,111,5,80.05,"Git,JavaScript","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,JavaScript.",2026-08-03T20:58:27.445119
805,113,5,82.8,"C++,Git,Java,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,Java,Node.js.",2026-08-09T06:58:27.445124
806,120,5,68.85,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-08T22:58:27.445144
807,123,5,71.55,"AWS,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript,Node.js.",2026-08-07T04:58:27.445151
808,124,5,66.55,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-07T08:58:27.445156
809,125,5,76.0,"AWS,C++,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Node.js.",2026-08-16T01:58:27.445174
810,126,5,86.4,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-12T13:58:27.445180
811,128,5,78.02,"C++,Git,Java,JavaScript,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,Java,JavaScript,Node.js.",2026-08-04T03:58:27.445186
812,129,5,68.92,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-06T17:58:27.445226
813,133,5,74.2,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-15T16:58:27.445235
814,134,5,66.85,"C++,Git,Java,JavaScript,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,Java,JavaScript,Node.js.",2026-08-18T01:58:27.445294
815,140,5,80.67,"AWS,C++,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript.",2026-08-02T17:58:27.445306
816,142,5,82.95,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-08T00:58:27.445502
817,143,5,68.42,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-08T07:58:27.445649
818,146,5,80.55,"AWS,C++,Git,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Node.js.",2026-08-01T13:58:27.445677
819,149,5,63.22,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-02T06:58:27.445689
820,150,5,68.42,"AWS,C++,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,Node.js.",2026-08-16T18:58:27.445722
821,151,5,92.9,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-01T21:58:27.445745
822,152,5,83.5,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-18T18:58:27.445801
823,153,5,79.85,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-02T14:58:27.445818
824,157,5,74.77,"AWS,C++,Git,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Node.js.",2026-08-08T13:58:27.445829
825,159,5,69.0,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-10T18:58:27.445838
826,164,5,74.23,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-14T08:58:27.445847
827,165,5,74.0,"AWS,C++,Git,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,Node.js.",2026-08-02T17:58:27.445876
828,169,5,65.83,"AWS,C++,Git,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,Node.js.",2026-08-05T16:58:27.445891
829,171,5,58.85,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-19T02:58:27.445906
830,176,5,74.82,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-20T14:58:27.445917
831,178,5,72.7,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-01T17:58:27.445926
832,179,5,77.12,"AWS,Git,Java","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java.",2026-08-08T20:58:27.445934
833,181,5,74.22,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-05T07:58:27.445942
834,185,5,77.28,"C++,Git,Java","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,Java.",2026-08-15T23:58:27.445957
835,187,5,73.4,"C++,Git,Java","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,Java.",2026-08-09T14:58:27.445966
836,190,5,78.35,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-14T08:58:27.445974
837,191,5,76.15,"AWS,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript,Node.js.",2026-08-05T15:58:27.445982
838,192,5,63.05,"AWS,C++,Git,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript,Node.js.",2026-08-15T03:58:27.445990
839,198,5,81.32,"AWS,C++,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript.",2026-08-17T04:58:27.445998
840,199,5,74.35,"AWS,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript,Node.js.",2026-08-19T13:58:27.446006
841,205,5,68.5,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-14T19:58:27.446020
842,208,5,69.02,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-06T23:58:27.446030
843,209,5,74.2,"AWS,C++,Git,Java","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java.",2026-08-13T16:58:27.446037
844,211,5,78.05,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-01T23:58:27.446045
845,213,5,79.75,"C++,Java,JavaScript","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Java,JavaScript.",2026-08-14T08:58:27.446052
846,214,5,69.93,"C++,Git,Java,JavaScript,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,Java,JavaScript,Node.js.",2026-08-06T21:58:27.446060
847,215,5,75.0,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-01T10:58:27.446068
848,217,5,79.68,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-02T03:58:27.446075
849,222,5,67.47,"C++,Java,JavaScript,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Java,JavaScript,Node.js.",2026-08-16T06:58:27.446090
850,228,5,82.18,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-06T14:58:27.446101
851,232,5,80.95,"AWS,C++,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,Node.js.",2026-08-19T13:58:27.446114
852,234,5,68.82,"AWS,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Java,JavaScript,Node.js.",2026-08-19T16:58:27.446125
853,236,5,72.2,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-07T21:58:27.446134
854,239,5,73.0,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-06T01:58:27.446142
855,243,5,83.95,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-19T00:58:27.446151
856,247,5,70.67,"AWS,C++,Git,Java","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java.",2026-08-12T15:58:27.446160
857,248,5,60.48,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-04T10:58:27.446168
858,249,5,59.15,"AWS,C++,Git,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript.",2026-08-01T17:58:27.446176
859,250,5,77.5,"AWS,C++,Git,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,Node.js.",2026-08-03T15:58:27.446185
860,254,5,76.25,"AWS,C++,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript.",2026-08-20T23:58:27.446198
861,257,5,90.5,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-05T14:58:27.446218
862,259,5,72.07,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-20T04:58:27.446237
863,260,5,81.45,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-08T14:58:27.446248
864,269,5,71.75,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-20T02:58:27.446259
865,271,5,69.95,"AWS,C++,Git,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript,Node.js.",2026-08-08T15:58:27.446268
866,273,5,64.1,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-04T17:58:27.446277
867,274,5,70.1,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-07-31T23:58:27.446285
868,275,5,74.65,"AWS,C++,Git,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Node.js.",2026-08-08T10:58:27.446295
869,277,5,78.3,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-18T09:58:27.446310
870,278,5,74.5,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-12T19:58:27.446322
871,281,5,73.9,"C++,Git,Java,JavaScript,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,Java,JavaScript,Node.js.",2026-08-17T14:58:27.446331
872,283,5,66.27,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-16T02:58:27.446339
873,284,5,75.25,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-07T16:58:27.446348
874,285,5,80.87,"AWS,C++,Git,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript,Node.js.",2026-08-11T09:58:27.446356
875,286,5,72.6,"AWS,C++,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,JavaScript,Node.js.",2026-08-13T22:58:27.446365
876,291,5,77.32,"AWS,C++,Git,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript.",2026-08-15T05:58:27.446373
877,294,5,75.8,"AWS,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript,Node.js.",2026-08-18T03:58:27.446381
878,295,5,77.65,"C++,Git,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,Node.js.",2026-07-31T15:58:27.446400
879,296,5,78.25,"AWS,Git,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,JavaScript.",2026-08-18T23:58:27.446409
880,297,5,73.75,JavaScript,"Focus on: JavaScript first — complete a project or certification, then revisit remaining gaps: JavaScript.",2026-08-06T06:58:27.446427
881,298,5,82.65,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-13T03:58:27.446439
882,299,5,87.02,"AWS,Git,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,JavaScript,Node.js.",2026-08-11T15:58:27.446449
883,301,5,75.67,"AWS,C++,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,Node.js.",2026-08-07T03:58:27.446458
884,307,5,76.08,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-06T15:58:27.446467
885,308,5,78.95,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-12T19:58:27.446477
886,310,5,76.12,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-12T18:58:27.446485
887,311,5,73.25,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-20T09:58:27.446494
888,312,5,72.85,"AWS,C++,Git,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,Node.js.",2026-08-16T21:58:27.446502
889,315,5,72.17,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-12T13:58:27.446511
890,320,5,68.1,"C++,Java,JavaScript","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Java,JavaScript.",2026-08-14T02:58:27.446520
891,321,5,73.32,"C++,Git,Java,JavaScript","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,Java,JavaScript.",2026-08-03T02:58:27.446528
892,324,5,71.82,"AWS,C++,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,Node.js.",2026-08-12T04:58:27.446536
893,325,5,70.57,"AWS,Git,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Node.js.",2026-08-15T19:58:27.446545
894,326,5,70.75,"AWS,C++,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,Node.js.",2026-08-01T04:58:27.446554
895,327,5,72.65,"AWS,C++,Git,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript,Node.js.",2026-08-05T15:58:27.446561
896,328,5,76.95,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-06T16:58:27.446569
897,330,5,62.1,"AWS,Git,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,Node.js.",2026-08-12T09:58:27.446585
898,331,5,94.88,"AWS,C++,Git,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,Node.js.",2026-08-17T09:58:27.446600
899,333,5,81.22,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-02T04:58:27.446609
900,334,5,74.42,"Git,Java,JavaScript,Node.js","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,Java,JavaScript,Node.js.",2026-08-09T05:58:27.446627
901,335,5,70.38,"AWS,Git,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,JavaScript,Node.js.",2026-08-01T06:58:27.446640
902,336,5,76.5,"C++,Git","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git.",2026-08-21T07:58:27.446649
903,337,5,82.58,"AWS,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript,Node.js.",2026-08-03T04:58:27.446657
904,338,5,71.85,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-16T19:58:27.446688
905,340,5,71.83,"AWS,C++,Java","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java.",2026-08-21T05:58:27.446710
906,341,5,90.25,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-09T14:58:27.446723
907,345,5,61.25,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-04T14:58:27.446733
908,352,5,75.65,"AWS,C++,Git,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Node.js.",2026-08-05T01:58:27.446744
909,353,5,74.1,"AWS,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript,Node.js.",2026-08-05T18:58:27.446754
910,354,5,66.95,"AWS,C++,Git,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript,Node.js.",2026-08-16T02:58:27.446763
911,356,5,75.95,"AWS,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Node.js.",2026-08-01T09:58:27.446772
912,357,5,93.03,"AWS,C++,Git,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,Node.js.",2026-08-02T21:58:27.446789
913,358,5,68.7,"AWS,C++,Git,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript,Node.js.",2026-08-10T21:58:27.446804
914,360,5,79.25,"AWS,C++,Git,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript,Node.js.",2026-08-10T01:58:27.446813
915,361,5,78.65,"AWS,C++,Git","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git.",2026-08-05T17:58:27.446821
916,362,5,73.62,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-15T21:58:27.446829
917,367,5,76.68,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-06T08:58:27.446838
918,368,5,68.15,"Git,Java,Node.js","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,Java,Node.js.",2026-08-06T01:58:27.446846
919,372,5,70.7,"AWS,C++,Git,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,Node.js.",2026-08-20T16:58:27.446862
920,373,5,67.77,"AWS,C++,Git,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript,Node.js.",2026-08-19T03:58:27.446874
921,376,5,87.0,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-14T04:58:27.446887
922,377,5,74.6,"AWS,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript,Node.js.",2026-08-15T06:58:27.446898
923,379,5,73.65,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-17T05:58:27.446906
924,387,5,70.95,"AWS,C++,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,Node.js.",2026-08-01T14:58:27.446914
925,389,5,66.32,"C++,Git,Java,JavaScript,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,Java,JavaScript,Node.js.",2026-08-17T17:58:27.446923
926,391,5,74.2,"C++,Git,JavaScript,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,JavaScript,Node.js.",2026-08-15T02:58:27.446931
927,395,5,81.03,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-05T23:58:27.446939
928,396,5,68.18,"AWS,C++,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,JavaScript,Node.js.",2026-08-02T17:58:27.446946
929,397,5,69.65,"AWS,Git,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Node.js.",2026-08-20T14:58:27.446955
930,398,5,66.15,"AWS,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Java,JavaScript,Node.js.",2026-08-05T06:58:27.446968
931,400,5,75.32,"C++,Java,JavaScript,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Java,JavaScript,Node.js.",2026-08-15T02:58:27.446981
932,401,5,73.58,"AWS,C++,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript.",2026-08-20T01:58:27.446989
